20100104,242697,249058,242697,248080,2937
20100105,245633,248080,240740,242697,2788
20100106,242697,244655,230465,236826,5865
20100107,236336,236336,230954,234379,4134
20100108,232422,237315,230954,236336,1837
20100111,236336,242208,235358,236336,4589
20100112,236336,240251,235358,235358,1949
20100113,232911,236826,231932,233890,3110
20100114,233890,247590,233890,244655,10698
20100115,240740,247590,240740,247101,4139
20100118,243187,247101,242208,243187,5665
20100119,242697,246122,239272,245633,6029
20100120,243676,246122,239761,246122,7220
20100121,244655,246612,242697,246612,3778
20100122,245633,246612,239272,243187,2962
20100125,236826,242697,234868,238783,5326
20100126,239272,242697,232911,242697,9444
20100127,243187,244165,237804,242697,3597
20100128,242697,244165,239272,239761,2315
20100129,237315,239761,229975,234868,5956
20100201,231443,235847,229486,234868,3190
20100202,234379,238783,231932,235358,1703
20100203,233890,236336,231932,235358,2456
20100204,232911,234379,230465,230954,1351
20100205,229486,229975,221657,228018,4358
20100208,225571,234379,220678,232911,12771
20100209,232911,232911,228507,231443,1149
20100210,230954,231932,225571,227039,8934
20100211,228018,233890,228018,231932,3972
20100212,231932,233890,226550,233400,8686
20100216,233400,241229,231932,239761,5847
20100217,239761,243187,237315,241719,2995
20100218,244165,244165,240251,241229,1325
20100219,241229,241719,236826,238293,1315
20100222,238783,241229,235358,237804,5143
20100223,239761,239761,234868,234868,2177
20100224,235847,236826,230954,233890,3517
20100225,232911,236826,230954,230954,2047
20100226,229486,232911,228018,232422,1844
20100302,230954,238783,230954,237804,1464
20100303,235358,240251,234868,239272,4516
20100304,237804,238783,235847,237315,2220
20100305,235847,238293,234379,235847,2041
20100308,235847,238293,235847,237804,1502
20100309,235358,242208,235358,241229,3682
20100310,243676,244165,240251,241719,1875
20100311,240740,244165,237804,237804,3691
20100312,237804,242208,235358,242208,3776
20100315,242208,252483,240740,251505,12663
20100316,251994,253462,248569,248569,3561
20100317,247590,258844,247590,257866,8770
20100318,259334,269609,254930,269120,9994
20100319,269120,273524,264227,268141,5540
20100322,266184,273524,265206,273524,4150
20100323,270588,273524,264227,265206,8159
20100324,264227,274013,264227,268631,3115
20100325,271567,279885,267652,273524,5834
20100326,274013,274992,270588,270588,1958
20100329,269120,270588,265695,269120,2612
20100330,269609,269609,261291,262759,4388
20100331,262759,270099,260312,270099,3861
20100401,270099,276460,267163,274013,7792
20100402,274013,274013,266673,273524,4095
20100405,273034,273034,265206,267652,5439
20100406,267652,270099,265206,270099,2863
20100407,270099,270588,267652,270099,2601
20100408,270099,272056,267163,270099,1866
20100409,267652,269120,262759,264716,4950
20100412,264227,264227,257377,260312,6881
20100413,258355,259334,254441,257866,6320
20100414,257866,262759,255419,257377,3362
20100415,257377,261291,256398,260802,6141
20100416,258355,263248,256887,262270,3027
20100419,261291,262759,258355,261780,1801
20100420,260312,269120,259823,267163,3447
20100421,268631,275481,266673,272545,6882
20100422,271077,274013,269609,274013,3364
20100423,274013,274013,268631,270099,3896
20100426,268141,273034,268141,270099,3021
20100427,271567,272056,267652,270099,3220
20100428,269120,270588,265695,269609,4557
20100429,268141,270099,265695,268631,2162
20100430,266673,269120,264716,264716,4663
20100503,264716,269120,262759,266673,2512
20100504,265695,266673,260802,265206,2808
20100506,264716,268141,258355,262270,4257
20100507,256887,263738,252973,260312,6224
20100510,263248,263248,257866,262270,2936
20100511,262270,262270,257377,260312,4163
20100512,261291,262759,258355,260312,2409
20100513,258844,263738,258844,263738,3211
20100514,263738,265206,259823,264716,4655
20100517,261291,265206,258844,262759,3738
20100518,262270,276949,261780,276949,10812
20100519,280374,280374,273524,278417,7348
20100520,278417,283310,277438,278906,7648
20100524,275970,278906,272056,275970,5418
20100525,272545,275970,258355,269120,6605
20100526,266673,269120,263738,263738,2651
20100527,263738,267163,260312,263248,3035
20100528,270099,270099,260802,261291,2891
20100531,259334,264716,258355,261780,4136
20100601,259823,261291,254930,255909,6356
20100603,256887,264716,256887,264716,4176
20100604,268141,268141,261780,264227,2160
20100607,261291,264227,258355,263248,2021
20100608,264227,268631,262759,268631,4063
20100609,269120,274992,267652,274502,5076
20100610,273034,276949,273034,273524,4790
20100611,273034,276460,265206,267163,8076
20100614,267652,271077,267652,267652,2641
20100615,269120,270099,266673,269120,1304
20100616,269120,269609,261291,269609,3296
20100617,269609,277438,269609,274013,8173
20100618,272056,289671,272056,289182,13540
20100621,288692,291628,282331,285267,8297
