20100104,30250,30500,29850,30400,224892
20100105,30700,31700,30450,31350,647277
20100106,31450,31800,31050,31800,286944
20100107,31700,32000,31100,31750,317914
20100108,31400,31750,30750,31000,270259
20100111,30900,31600,30650,31500,211903
20100112,31050,31600,30950,31400,180713
20100113,31050,31050,30250,30500,187412
20100114,30450,30600,30000,30450,331649
20100115,30450,32000,30300,32000,676102
20100118,32000,32600,31650,32100,431102
20100119,32500,32950,31850,32300,446357
20100120,32550,32550,31150,31500,287884
20100121,31050,31150,30400,30650,292231
20100122,30050,30500,29400,29800,369068
20100125,29200,29750,29100,29750,310826
20100126,29750,30000,28200,29250,341299
20100127,29050,29200,28350,28600,152325
20100128,28600,28850,27900,28650,264807
20100129,28250,28300,26500,27000,526385
20100201,26800,27100,26300,26900,404688
20100202,27600,28000,27000,27500,411457
20100203,27950,27950,27100,27800,342391
20100204,27500,28500,27500,28300,196138
20100205,27050,27400,26850,27200,194131
20100208,27050,27400,26700,27200,136602
20100209,27200,27450,26450,27000,289789
20100210,27600,27650,26750,27000,327425
20100211,27100,27450,27000,27200,427920
20100212,27350,27350,26650,26950,262228
20100216,26950,27100,26700,27050,153369
20100217,27600,28500,26900,28500,1150196
20100218,28700,29200,28500,28700,603027
20100219,28400,28650,27650,28000,314882
20100222,28300,28950,28300,28700,217785
20100223,28450,28900,28250,28700,123185
20100224,28500,28700,28250,28500,98775
20100225,28600,28700,27700,28150,150814
20100226,28000,28500,27700,28500,167967
20100302,28650,29200,28550,28850,365474
20100303,28850,29000,28500,28600,160379
20100304,28600,28950,28400,28500,102837
20100305,28550,29100,28550,29100,154745
20100308,29450,29900,29150,29900,261704
20100309,29750,29950,29300,29700,148114
20100310,29700,29900,29100,29900,166993
20100311,29700,30000,28750,28900,459068
20100312,29000,29350,28900,29350,120498
20100315,29350,29400,28750,29400,204281
20100316,29400,29400,28950,29350,266674
20100317,29600,29600,28950,29200,259641
20100318,29100,30000,29100,29650,360848
20100319,29700,30250,29500,30250,483728
20100322,29900,30000,29100,29900,488691
20100323,29850,30100,29300,29300,330827
20100324,29500,29550,29050,29250,268700
20100325,29150,29300,28500,28900,377144
20100326,29000,30250,28900,30200,446957
20100329,29950,30050,29250,29900,313312
20100330,29850,29950,29400,29850,161242
20100331,30000,30500,29850,30500,336970
20100401,30500,30650,29850,30000,650276
20100402,29800,29800,28950,29450,421990
20100405,29200,29350,28550,28650,235494
20100406,28950,29650,28800,29650,331119
20100407,29650,30700,29500,30600,826906
20100408,30300,31250,30300,31150,574864
20100409,30850,31500,30700,31400,274172
20100412,31200,31600,30600,31150,178458
20100413,31000,31450,31000,31350,186361
20100414,31200,31600,31000,31600,214561
20100415,31600,32100,31400,31900,373474
20100416,31700,31950,31100,31850,177321
20100419,31200,31500,30700,30700,131139
20100420,31050,31200,30550,31200,163653
20100421,31100,31750,30850,31750,326961
20100422,31350,32150,31250,32150,243755
20100423,31800,32900,31700,32900,370022
20100426,33300,33450,32400,33000,314753
20100427,32600,32850,31350,32800,714399
20100428,31700,32050,31600,31850,324684
20100429,31850,32100,31350,31550,271934
20100430,32100,32850,31900,32850,543791
20100503,32500,33000,32400,32850,180746
20100504,32900,33200,32350,32500,151170
20100506,31300,31500,30800,31050,311016
20100507,30000,31300,29600,30700,388234
20100510,31000,31300,30300,30950,430018
20100511,31000,31050,29900,30600,366538
20100512,30600,31150,30300,30500,208336
20100513,30750,30950,30200,30950,335300
20100514,30750,30750,29250,29900,624801
20100517,29300,29300,28100,28500,690950
20100518,28650,29200,28650,29200,306346
20100519,28800,28900,28050,28900,178281
20100520,28550,29350,28000,28250,253541
20100524,27500,28850,27500,28600,180646
20100525,28500,28500,26800,28000,281432
20100526,28000,28500,26000,27750,495367
20100527,27150,28150,27000,27900,229730
20100528,28450,29450,28200,29000,622017
20100531,29000,30000,28600,30000,276356
20100601,29550,29600,28600,29000,368031
20100603,29600,29800,29050,29450,278833
20100604,29400,29400,28900,29150,232395
20100607,28150,28650,28000,28100,210107
20100608,28100,28550,28050,28400,272975
20100609,28500,28700,28100,28700,167395
20100610,28800,29150,28600,29000,217830
20100611,29350,29450,28950,29400,223260
20100614,29400,29650,29250,29450,141108
20100615,29250,29750,29150,29600,151970
20100616,29900,30400,29600,30300,333612
20100617,30150,30650,30100,30500,217967
20100618,30500,30550,29850,30350,286239
20100621,31000,31300,30600,30850,451169
20100622,30400,30800,29650,30350,375476
20100623,29900,31100,29850,30800,346742
20100624,31000,31250,30850,31150,215577
20100625,30750,31550,30700,31200,455034
20100628,31100,31300,30700,31200,284006
20100629,31100,31800,30750,30750,346735
20100630,30000,31100,29950,30900,228557
20100701,30600,30700,29700,29900,378767
20100702,30050,30500,29600,30300,232028
