20100104,23936,23981,23168,23620,501777
20100105,23665,24342,23620,24071,486044
20100106,24207,24388,23936,24297,361758
20100107,24478,25517,24207,24929,979653
20100108,24929,24929,23213,24117,910915
20100111,24026,24523,23710,24207,383678
20100112,24523,24749,23846,23891,465067
20100113,23665,23665,22581,22626,1040653
20100114,22852,23213,22807,23123,333138
20100115,23213,23439,22897,23033,454212
20100118,22897,23258,22716,23168,446335
20100119,23213,23394,22987,23078,327774
20100120,23168,23575,23033,23439,514699
20100121,23304,23349,22987,23078,319212
20100122,22626,22852,22265,22310,602060
20100125,21904,22039,21768,21904,552159
20100126,22084,22084,21271,21271,445354
20100127,21226,21587,21136,21316,251169
20100128,21226,21587,20684,20955,373132
20100129,20504,20820,20142,20774,351846
20100201,20684,20820,20142,20323,282572
20100202,20639,20684,20142,20142,282270
20100203,20413,20774,20368,20639,233576
20100204,20639,20684,20233,20413,156926
20100205,19691,19781,19465,19555,278795
20100208,19555,19645,19013,19329,182899
20100209,19013,19600,19013,19420,232484
20100210,19645,19645,19058,19103,248809
20100211,19103,20052,19103,20052,369956
20100212,20052,20052,19555,19691,259917
20100216,19781,20458,19645,20368,256396
20100217,20594,20774,20323,20368,331023
20100218,20504,21000,20187,20955,317809
20100219,20639,20910,20278,20413,249068
20100222,20774,21045,20594,20774,290972
20100223,20865,20910,20684,20865,236849
20100224,20865,20865,20504,20729,210944
20100225,20729,20729,20097,20097,240196
20100226,20097,20594,19871,20594,271138
20100302,20684,20774,20323,20639,122461
20100303,20413,20594,20187,20233,121759
20100304,20233,20413,20052,20187,125256
20100305,20368,20774,20278,20774,222910
20100308,21045,21091,20774,20910,242062
20100309,20865,20865,20458,20549,220791
20100310,20729,20774,20458,20549,222340
20100311,20594,20865,20549,20594,257644
20100312,20684,21362,20684,21362,493465
20100315,21362,21362,20865,20910,293936
20100316,20955,21091,20639,20774,169765
20100317,20865,21181,20820,21136,235191
20100318,21045,21226,20910,20955,252911
20100319,20955,20955,20504,20639,408608
20100322,20639,20639,20278,20368,195340
20100323,20458,20594,20278,20323,222963
20100324,20549,20594,20278,20278,201971
20100325,20278,20413,20142,20323,187504
20100326,20323,20413,20142,20368,183009
20100329,20549,21362,20504,20910,619588
20100330,21181,21226,20865,21091,329316
20100331,21000,21091,20639,20774,248261
20100401,20774,21362,20639,21316,468149
20100402,21542,21994,21452,21994,663153
20100405,21994,21994,20684,20820,713252
20100406,20820,21045,20233,20368,580344
20100407,20278,21000,20278,20865,345018
20100408,20955,21091,20684,20774,319222
20100409,20774,20820,20278,20323,368442
20100412,20549,23349,20233,23033,2765804
20100413,22807,22852,22039,22355,941499
20100414,22220,22942,21994,22400,478755
20100415,22626,22626,21904,22446,668896
20100416,22626,23168,22265,22265,658670
20100419,21768,22355,21768,21949,387078
20100420,22175,22762,22084,22310,427712
20100421,22310,22671,22175,22355,464027
20100422,22491,23258,22400,22581,831377
20100423,22626,22852,22581,22807,309185
20100426,23033,23123,22581,22626,425679
20100427,22626,22987,22581,22671,271170
20100428,21904,22310,21904,21994,550869
20100429,22129,22400,21497,21542,554406
20100430,21678,21723,21091,21136,660498
20100503,21181,21587,20820,21000,320765
20100504,21226,21316,20865,21000,251988
20100506,20639,21136,20187,20955,335911
20100507,20142,20413,19916,19916,463609
20100510,20007,20368,19645,20278,241736
20100511,20774,20774,20142,20278,289035
20100512,20187,20639,20052,20187,261019
20100513,20458,20729,20233,20278,213659
20100514,20278,20368,19962,20052,218430
20100517,19871,19871,18968,19103,431126
20100518,19194,19645,18787,19600,275731
20100519,19329,19510,18968,19103,194802
20100520,18832,19284,18516,18561,272684
20100524,18245,19013,18245,18787,211001
20100525,18561,18561,17749,17884,376765
20100526,17974,18381,17794,17929,310874
20100527,17884,18516,17794,18200,247506
20100528,18697,18697,18336,18471,247242
20100531,18697,18923,18471,18742,131081
20100601,18697,19149,18516,19149,191259
20100603,19058,19284,19013,19194,233226
20100604,19149,19194,18381,18471,372062
20100607,18020,18155,17839,17974,292988
20100608,18065,18381,17839,18381,185103
20100609,18381,18516,18110,18200,191461
20100610,18291,18968,18245,18652,270606
20100611,18923,19239,18923,19058,217949
20100614,19284,19691,19239,19555,240628
20100615,19510,19962,19374,19781,231306
20100616,19871,20052,19555,19781,144038
20100617,19600,20052,19600,19736,124055
20100618,19691,19916,19510,19510,195042
20100621,19916,20684,19916,20594,535310
20100622,20458,20729,20323,20504,251299
20100623,20233,20684,20142,20504,200181
20100624,20413,20729,20413,20684,202229
20100625,20413,20594,20187,20549,179509
20100628,20549,20684,20323,20458,118859
20100629,20368,20549,19691,19826,212156
20100630,19329,19871,19329,19871,175826
20100701,19600,19736,19194,19465,154372
20100702,19329,19736,19284,19465,121824
20100705,19465,20142,19465,19871,168029
20100706,19781,19826,19239,19691,248658
20100707,19645,19826,19420,19691,127727
20100708,19871,20278,19826,20097,245698
20100709,20323,20504,19871,20278,174487
20100712,20504,20504,20142,20458,162570
20100713,20323,20504,20278,20278,164689
20100714,20504,21362,20504,21316,727854
20100715,21226,21497,20955,21000,310255
20100716,21181,21768,20820,21678,547875
20100719,21407,21858,21181,21587,364098
20100720,21587,22400,21452,22220,592018
20100721,22446,22446,21904,22220,604819
20100722,22220,22400,21768,21813,319984
20100723,22084,22536,22039,22355,410086
20100726,22491,22716,22310,22536,348444
20100727,22536,22536,21949,22039,320772
20100728,22039,22265,21633,22039,246370
20100729,22039,22626,21994,22310,230197
20100730,22310,22491,21542,21678,315282
20100802,21678,21949,21678,21768,199218
20100803,21904,22084,21813,21949,155851
20100804,21949,22942,21904,22942,869815
20100805,23213,23258,22626,23033,494074
20100806,23033,23033,22581,22762,268412
20100809,22852,23394,22581,23258,482756
20100810,22942,23258,22716,23078,337443
20100811,23033,23033,22265,22310,344685
20100812,21768,21994,21181,21181,444967
20100813,21497,22265,21271,22129,349839
20100816,21994,22175,21587,22039,167195
20100817,21723,22807,21723,22581,289073
20100818,22400,23078,22355,22897,608724
20100819,22987,23168,22716,22807,350985
20100820,22536,22671,21633,21813,578389
20100823,21813,22129,21452,21904,277366
20100824,21949,22265,21633,21858,187478
20100825,21678,22129,21587,21678,215748
20100826,21858,21994,20955,21000,315477
20100827,20820,21045,20504,20684,265907
20100830,20774,21994,20774,21858,330622
20100831,21497,21858,21497,21678,187151
20100901,21723,21949,21452,21949,244312
20100902,22175,22310,21813,21904,163084
20100903,22175,22400,21949,22265,262405
20100906,22400,22400,21813,21858,168738
20100907,22129,22671,21994,22491,532145
