20100104,58463,58652,57615,58652,130680
20100105,58652,60066,57992,59595,290126
20100106,59406,61009,59029,59595,163485
20100107,60538,61481,59595,60444,259819
20100108,60632,63650,60538,63555,237195
20100111,64215,64970,62235,64310,213576
20100112,63744,64687,62895,63744,119010
20100113,62990,63555,61481,61481,136803
20100114,61387,65158,61387,64121,263132
20100115,65064,67139,64215,67044,321357
20100118,67139,67799,65536,66950,225214
20100119,66950,67516,65630,66479,144366
20100120,67044,68930,66761,68553,397304
20100121,67893,69496,67516,68553,252462
20100122,67044,68176,64781,66007,279003
20100125,64781,65253,63650,63838,188220
20100126,64121,65724,62235,62895,226493
20100127,63933,64876,62990,63744,248621
20100128,64404,66007,63273,64970,206543
20100129,64121,64970,63178,63367,134145
20100201,62990,63838,60821,61669,198689
20100202,62612,62612,61292,61669,107478
20100203,61952,63178,61858,62990,115003
20100204,62990,63084,61481,61764,83402
20100205,59218,60632,59218,60349,175399
20100208,59972,61009,59029,59595,125204
20100209,58652,60161,58086,60161,185646
20100210,60349,60821,59123,60255,117081
20100211,60255,61387,59972,60821,90356
20100212,60255,61104,59689,61009,82124
20100216,60444,61198,60255,60821,94053
20100217,61009,61764,60915,61198,77486
20100218,61292,61387,60255,60349,59657
20100219,59972,60915,59218,59784,59254
20100222,60349,62612,60161,62330,134370
20100223,62330,63084,62141,62707,85395
20100224,61952,64593,61858,63933,106521
20100225,63555,64404,63367,64310,115709
20100226,64121,64876,63744,64876,83207
20100302,65064,65536,64498,64876,118085
20100303,64876,65064,63744,64687,79128
20100304,64215,64781,62801,64027,122865
20100305,64310,64498,63273,63933,60044
20100308,64027,64781,63744,64498,98951
20100309,64593,64687,62518,62518,219522
20100310,62612,63367,62612,63273,149121
20100311,63461,63650,61198,61387,272189
20100312,61481,61858,60255,61009,226033
20100315,61198,61764,61009,61198,78624
20100316,61575,61575,60821,61198,148902
20100317,61481,64404,61481,64027,215038
20100318,63555,64593,63461,64121,125461
20100319,64121,64404,63744,64121,56924
20100322,63744,63933,62895,62895,68827
20100323,63178,63650,62330,62801,90695
20100324,62612,63273,61292,62801,159285
20100325,62801,64687,62424,63838,141208
20100326,64027,64310,62990,63838,119122
20100329,63084,63461,62047,62047,133107
20100330,62330,63461,62047,63461,88854
20100331,64121,65536,63461,63555,214465
20100401,64121,65064,63744,64781,174748
20100402,64781,64781,63084,63650,139611
20100405,63933,64027,61764,62990,107891
20100406,63650,64310,62141,62330,153895
20100407,62330,62707,61858,62235,110901
20100408,62047,62141,61198,62047,230055
20100409,62047,62141,61387,61858,127991
20100412,61764,62801,61669,61669,147884
20100413,61858,62424,61292,61575,113691
20100414,61952,62612,61764,62330,125474
20100415,62330,63461,61858,63461,183559
20100416,63367,63555,61575,61669,168608
20100419,60821,61481,60726,61009,95655
20100420,61198,61575,60821,61292,99595
20100421,61387,62518,61198,62047,78774
20100422,61764,62141,61387,61764,74778
20100423,61858,63273,61764,62990,160153
20100426,63650,64687,62990,63650,265927
20100427,63933,63933,62707,62895,175109
20100428,61858,62801,61575,61575,120064
20100429,61764,61858,60632,61198,114373
20100430,61292,61764,60821,60821,90847
20100503,60349,61764,59501,60255,106673
20100504,60255,60255,57520,59501,240553
20100506,57615,58935,57615,58935,98825
20100507,58275,59406,56389,57143,115902
20100510,57238,58463,57238,58463,116147
20100511,58935,59878,58275,59878,136966
20100512,59878,59878,57426,57898,168454
20100513,57803,59029,57803,57898,99737
20100514,57520,58935,55823,55823,201293
20100517,54880,55163,53560,55163,178113
20100518,55163,56766,54974,56106,116257
20100519,55917,57709,54786,56955,170541
20100520,56483,58558,56483,57238,139554
20100524,56483,57898,55634,57238,67436
20100525,56577,57049,54126,56389,145142
20100526,55634,56577,53843,55069,94461
20100527,55069,55352,53937,54692,108014
20100528,55257,56860,54314,56389,151922
20100531,56955,57426,56483,57143,61018
20100601,56955,57520,56577,56672,44408
20100603,57426,57520,56672,57426,82889
20100604,57143,58369,57143,57898,70183
20100607,57238,57238,55634,56106,83565
20100608,55729,56389,55446,55634,90895
20100609,55823,56106,54692,55540,90711
20100610,55446,56012,54880,55257,92054
20100611,55823,56577,55352,56577,81590
20100614,57049,57803,56860,56955,60386
20100615,56955,58086,56483,57520,57594
20100616,57238,57709,56860,57615,65289
20100617,57332,57615,56106,57332,92870
20100618,57238,57426,56672,57426,49134
20100621,57426,58086,56955,57615,85478
20100622,57143,57426,55917,55917,125184
20100623,55729,57049,55729,56577,88165
20100624,56483,57143,56106,56955,119340
20100625,56672,57238,55917,56295,91813
20100628,56672,56860,56012,56577,113171
20100629,56860,57709,56389,56577,184890
20100630,55917,56672,55540,56577,103787
20100701,56200,56577,55257,55257,109593
20100702,55257,55823,53749,54126,134502
20100705,54031,54786,53937,54031,49761
20100706,53749,55917,52900,55729,154453
20100707,56106,57332,55540,57049,264379
20100708,57520,57709,56483,57426,167050
