20100104,39150,39400,39050,39150,792485
20100105,39300,40500,39200,40350,2264023
20100106,40800,41550,40700,41450,2452428
20100107,41850,42750,41600,42450,2639453
20100108,43050,44850,42800,44550,3892182
20100111,44900,44900,43800,44600,1924200
20100112,44400,44400,43750,43800,1306041
20100113,43400,44050,43300,44050,1419205
20100114,43800,44300,43600,43700,1320613
20100115,43600,45400,43200,44950,1793895
20100118,44900,46800,44850,46000,2059561
20100119,46000,46500,45550,45600,1153645
20100120,47000,49900,46650,48700,5242245
20100121,48800,49850,47900,49100,2772659
20100122,48100,49150,47750,48800,2100785
20100125,48000,48700,46700,46850,2294894
20100126,47300,48500,46450,47250,2486419
20100127,47250,50900,47200,50600,4416684
20100128,50700,51700,49750,50000,3116314
20100129,49600,51500,48800,49800,2721253
20100201,49750,51200,48850,49600,2043773
20100202,49500,50400,48700,49600,1820474
20100203,50100,50100,47850,48000,2723014
20100204,48000,48950,47600,48600,1753625
20100205,47000,47300,46000,46000,2670062
20100208,46300,48100,45700,47400,2347453
20100209,47600,47700,46500,46550,1385643
20100210,47000,47100,45800,46600,1093216
20100211,46650,47450,46100,47050,1416380
20100212,47050,47950,46500,47550,1858965
20100216,47050,47400,46050,46200,1247396
20100217,46400,47400,46250,46850,1633906
20100218,47300,47600,46750,46800,1145030
20100219,46600,47250,45950,46300,943692
20100222,46700,47250,46500,46800,1228415
20100223,47200,47750,45950,46250,1491784
20100224,45950,46300,44300,44450,2824962
20100225,44750,44900,43650,43750,1552898
20100226,44100,44800,43900,44600,1202227
20100302,44700,44900,43700,44800,1862592
20100303,44400,44850,44000,44700,1224667
20100304,44700,45150,43600,43950,1447466
20100305,43700,43850,43300,43500,1429373
20100308,44600,46550,44550,46500,3529556
20100309,46700,47850,46400,47700,2675556
20100310,47900,47900,46750,47300,1365088
20100311,47000,47400,46400,46500,1247063
20100312,46500,47550,46500,46900,834342
20100315,46500,46900,45950,46400,797004
20100316,46750,46900,45800,46050,875142
20100317,46000,46300,45300,45800,1834608
20100318,45450,46750,45450,45600,1322896
20100319,46050,46750,45950,46700,1574443
20100322,46500,47300,46300,47050,1318388
20100323,47250,47350,46600,47100,1146763
20100324,46850,47250,46500,47200,1259320
20100325,47200,47600,47000,47400,910843
20100326,47000,48700,46850,48100,1540650
20100329,47700,48150,47200,47500,1201817
20100330,47650,47800,46650,47000,1162290
20100331,47000,47200,46550,46750,1032466
20100401,46950,47850,46900,47300,1333954
20100402,47600,47650,45700,45700,2521999
20100405,45700,45800,44950,45300,1851481
20100406,45500,46300,45200,45650,1271725
20100407,45900,47000,45750,46450,1870000
20100408,46650,47100,46250,46850,1293309
20100409,46850,47300,46450,47000,1085264
20100412,46800,47050,46250,46550,832500
20100413,46500,46850,45950,46850,803821
20100414,47050,47100,46200,46250,1112331
20100415,46150,46400,45500,46400,1453276
20100416,46100,46550,45700,46100,900969
20100419,45600,46150,45500,45950,566774
20100420,46100,47700,45850,47500,2184029
20100421,47650,48400,47500,47900,1844151
20100422,47650,47950,47100,47650,1123917
20100423,47700,48750,47600,48400,1560659
20100426,48400,48600,47850,48400,994889
20100427,48300,48300,46550,47150,1902572
20100428,46500,46700,45950,46500,1349205
20100429,46600,47850,46150,47700,1491788
20100430,47600,49350,47500,49050,2921593
20100503,49300,49350,48300,49350,1481932
20100504,48900,49350,48200,48700,1131472
20100506,47600,48450,47300,48400,1161639
20100507,47300,47700,46700,47100,1322676
20100510,47100,47400,46950,47300,1047090
20100511,47500,47600,45900,46200,1896855
20100512,46100,46550,45750,45800,892858
20100513,46100,47000,45950,46300,926967
20100514,46450,48550,46450,48350,1928044
20100517,47750,47850,46800,46900,1164921
20100518,46900,47800,46650,47300,993243
20100519,47350,47450,46550,47150,1011705
20100520,46800,47150,46350,46550,850265
20100524,46500,47400,45850,47200,1190224
20100525,46900,46900,45500,46500,1437688
20100526,46300,46700,45100,45600,1424135
20100527,45500,45950,44750,45150,1848767
20100528,45600,45650,44550,44650,1400520
20100531,44600,45800,44600,45300,1174773
20100601,45550,46450,45500,46250,1594555
20100603,46100,47450,45800,47100,1705536
20100604,47500,47500,46800,47350,1370842
20100607,46650,47650,46350,47500,793193
20100608,47250,47850,46950,47100,897717
20100609,47400,48450,47400,48350,1782165
20100610,48850,50100,48500,49000,2492785
20100611,49500,49800,48400,48750,901373
20100614,48700,49350,48200,48300,889301
20100615,48450,48450,47200,47500,1469186
20100616,47600,47650,45750,46250,3174470
20100617,46300,46600,45600,46000,1504431
20100618,46200,46250,45800,46200,909686
20100621,46300,46500,45600,45650,1482410
20100622,45800,46400,45700,46300,1351766
20100623,46350,46400,46000,46350,745781
20100624,46300,46450,45750,45750,932830
20100625,45750,45950,45200,45400,1224783
20100628,45550,45600,45200,45300,709751
20100629,45500,46100,45250,45350,630532
20100630,45050,45300,44800,45150,795799
20100701,45000,45100,44350,44550,857928
20100702,44750,44800,43750,44100,1096971
20100705,44200,45350,43500,45350,1798714
20100706,45100,45100,43800,44050,1161285
20100707,44150,44200,43050,43350,1176134
20100708,43600,43900,43100,43100,1065060
20100709,43400,44100,43350,43800,808773
20100712,44050,44300,43750,43800,561464
20100713,43850,44300,43800,43900,667626
20100714,44100,44650,42200,42450,4063813
20100715,42500,42650,41050,41150,4252403
20100716,41300,41850,41150,41800,1305567
20100719,41250,41550,40700,41100,1383028
20100720,41000,41700,40700,41500,942315
20100721,41800,42150,41600,41800,1157612
20100722,41750,41900,41150,41200,891457
20100723,41450,42050,41250,42050,1105647
20100726,41950,42450,41900,42100,934004
20100727,42250,42400,41850,42400,917216
20100728,42300,42600,42000,42350,746926
20100729,42350,42500,42000,42500,1116203
20100730,42600,43100,42550,42800,890772
20100802,43000,43200,42800,42950,853505
20100803,43050,43200,42400,42650,984648
20100804,42550,42650,41850,42300,1094291
20100805,42000,42400,41900,42250,682463
20100806,42000,42700,41950,42650,644207
20100809,42650,42800,42550,42600,518462
20100810,42400,42700,42200,42650,756364
20100811,42350,42650,42250,42250,752444
20100812,41850,42300,41750,41750,1013825
20100813,41850,42200,41800,42100,584657
20100816,42350,43400,42000,43400,1386541
20100817,43100,43850,42900,43750,1425882
20100818,43750,43950,43500,43950,956955
20100819,44000,44500,44000,44200,1375931
20100820,44250,44500,44000,44450,947523
20100823,44450,44550,43850,44050,571791
20100824,44200,44200,43550,43550,1490270
20100825,43450,44350,43250,44000,1467476
20100826,44300,44400,44000,44000,951356
20100827,43900,43900,43250,43650,643527
20100830,43900,44300,43600,43950,722808
20100831,43650,44150,43500,43850,769205
20100901,43850,44600,43700,44400,1260693
20100902,44550,44700,44200,44400,827691
20100903,44250,44300,43800,44150,924428
20100906,44150,44450,43800,44050,609865
20100907,44000,44000,43250,43550,1078124
20100908,43250,43300,41800,42250,2646767
20100909,42000,42700,42000,42300,1278438
20100910,42600,43100,42600,42900,902964
20100913,42900,42950,42500,42900,1103494
20100914,42800,42950,42300,42700,793142
20100915,42650,42900,42300,42700,1169524
20100916,42700,43050,42300,42300,1913180
20100917,42450,42750,42350,42500,604101
20100920,42450,43200,42400,43100,672338
20100924,42750,43300,42750,43100,1110048
20100927,43350,44100,43350,43900,1783248
20100928,43850,44750,43850,44500,1358090
20100929,44350,45700,44350,45600,1737581
20100930,45500,46000,45200,45700,1093882
20101001,45600,45850,45100,45700,957747
20101004,45700,46400,45600,46350,1471376
20101005,46300,46750,45750,46600,1411370
20101006,46500,46750,46100,46500,1019332
20101007,46500,46750,46450,46500,600241
20101008,46450,46650,45800,46000,839937
20101011,46200,46550,45900,46050,829263
20101012,46050,46350,45250,45450,1046978
20101013,45750,46100,45450,45650,806356
20101014,45600,46100,45550,46000,988119
20101015,46150,46150,45550,45700,606242
20101018,45600,45750,45000,45000,724050
20101019,45000,45150,44550,44600,800739
20101020,44400,45300,44250,44800,746254
20101021,44900,45200,44550,45000,705950
20101022,44950,45100,44700,44800,916183
20101025,45000,45300,44750,44850,997314
20101026,44900,44950,44450,44600,872060
20101027,44500,45300,44400,44950,844482
