20100104,28068,28402,27956,28328,265501
20100105,28216,28328,27622,27659,533383
20100106,27696,27882,27584,27584,443074
20100107,27547,27622,27138,27361,697697
20100108,27510,27770,27324,27361,393845
20100111,27547,28365,27436,28179,693720
20100112,28402,28514,27956,28402,713454
20100113,28105,28216,27659,27845,550246
20100114,28031,28031,27547,27584,601034
20100115,27510,27510,27213,27436,688588
20100118,27213,27399,26804,27101,422488
20100119,26990,27287,26767,26990,498937
20100120,27138,27213,26804,26878,335768
20100121,26618,26878,26581,26618,326516
20100122,26395,26618,25800,26023,684873
20100125,25949,26023,25465,25874,503379
20100126,25912,26209,25651,26135,463385
20100127,26172,26246,25614,26135,441204
20100128,26023,27064,25912,26990,505832
20100129,26618,27473,26618,26729,825906
20100201,26692,27250,25651,26283,587580
20100202,26358,27101,26097,26767,428692
20100203,26878,27138,26395,26767,157536
20100204,27027,27361,26655,26804,353099
20100205,26023,26246,25577,25614,257322
20100208,25651,25837,24239,24313,392440
20100209,24127,24536,23867,24164,340426
20100210,24536,25094,23904,24833,417722
20100211,24833,26395,24685,25688,575028
20100212,25577,25688,24871,25168,405099
20100216,24908,25094,24536,25094,296305
20100217,25205,25503,25094,25280,222173
20100218,25317,25763,25056,25540,262129
20100219,25280,25726,24945,25354,199413
20100222,25428,26358,25428,25912,222834
20100223,25912,25912,25131,25465,374834
20100224,25056,25131,24536,24573,614066
20100225,24610,24796,24387,24536,251770
20100226,24462,24833,24276,24833,245040
20100302,24871,24982,24796,24908,196181
20100303,24648,24796,24499,24796,194637
20100304,24573,24796,24462,24648,303647
20100305,24759,25354,24759,25317,402236
20100308,25391,25614,25094,25280,236076
20100309,25094,25280,24833,25280,316323
20100310,25280,25280,24945,25205,237455
20100311,25205,25465,25131,25317,281616
20100312,25354,25577,25094,25577,266997
20100315,25800,25837,25131,25391,129119
20100316,25391,25540,25056,25391,229588
20100317,25354,25614,25317,25428,230816
20100318,25280,25577,25242,25354,293043
20100319,25577,25837,25354,25651,534601
20100322,25614,25763,25354,25651,169909
20100323,25651,26209,25614,26209,367030
20100324,26283,26320,25912,25912,283279
20100325,25912,25949,25428,25614,216159
20100326,25428,25503,24833,25205,383703
20100329,24796,25205,24796,24833,169705
20100330,24945,24982,24648,24759,405932
20100331,24871,24871,24350,24573,367897
20100401,24462,24722,24387,24573,241277
20100402,24610,24610,23941,23978,390038
20100405,24016,24127,22789,23346,364313
20100406,23123,23607,23049,23421,188086
20100407,23421,24053,23384,24016,336236
20100408,24090,24090,23532,23941,212907
20100409,23792,23941,23086,23309,375944
20100412,23532,23532,23049,23272,311977
20100413,23272,23532,23086,23532,162083
20100414,23495,23792,23160,23718,387642
20100415,23718,24387,23123,23309,756869
20100416,23458,23569,22491,22528,1210482
20100419,22305,22380,21673,21748,814573
20100420,22082,22343,21822,22268,458171
20100421,22268,22752,22082,22454,507137
20100422,22714,22937,22231,22900,448367
20100423,22900,22975,22231,22305,413417
20100426,22343,22528,22268,22380,252803
20100427,22231,22343,21673,21785,585091
20100428,21376,21413,20856,21079,535927
20100429,21190,21190,20335,20818,498168
20100430,21079,21376,20372,20447,629659
20100503,20149,20818,20149,20447,496382
20100504,20670,20707,19963,20000,349755
20100506,19108,20558,18960,19777,1239360
20100507,19183,19443,18922,18922,614930
20100510,18960,20707,18960,20298,975600
